"","Column","activity_nr","X.x","reporting_id","state_flag","estab_name","site_address","site_city","site_state","site_zip","owner_type","owner_code","adv_notice","safety_hlth","sic_code","naics_code","insp_type","insp_scope","why_no_insp","union_status","safety_manuf","safety_const","safety_marit","health_manuf","health_const","health_marit","migrant","mail_street","mail_city","mail_state","mail_zip","host_est_key","nr_in_estab","open_date","case_mod_date","close_conf_date","close_case_date","ld_dt","year","X.y","citation_id","delete_flag","standard","viol_type","issuance_date","abate_date","abate_complete","current_penalty","initial_penalty","contest_date","final_order_date","nr_instances","nr_exposed","rec","gravity","emphasis","hazcat","fta_insp_nr","fta_issuance_date","fta_penalty","fta_contest_date","fta_final_order_date","hazsub1","hazsub2","hazsub3","hazsub4","hazsub5","load_dt"
"863",4148,342082575,1894,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-01-31","2019-11-23","2017-01-31","2017-04-27","2019-11-24 00:23:19 EST",2017,3957380,"01001","","19100036 G02","S","2017-03-29","","3",0,0,"","2017-04-25",1,2,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"864",4149,342082575,1894,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-01-31","2019-11-23","2017-01-31","2017-04-27","2019-11-24 00:23:19 EST",2017,3957384,"01005","","19100305 B02","S","2017-03-29","","3",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"865",4150,342082575,1894,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-01-31","2019-11-23","2017-01-31","2017-04-27","2019-11-24 00:23:19 EST",2017,3957382,"01003","","19100304 F01 IV","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"866",4151,342082575,1894,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-01-31","2019-11-23","2017-01-31","2017-04-27","2019-11-24 00:23:19 EST",2017,3957383,"01004","","19100304 G05","S","2017-03-29","","3",0,0,"","2017-04-25",2,4,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"867",4152,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957436,"01004","","19100212 A05","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,3,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"868",4153,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957433,"01009","","19101200 F05 I","S","2017-03-29","","3",0,0,"","2017-04-25",4,6,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"869",4154,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957431,"01007","","19100304 G05","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"870",4155,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957435,"01003","","19100212 A01","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"871",4156,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957438,"01002","","19100157 C01","S","2017-03-29","","3",0,0,"","2017-04-25",1,2,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"872",4157,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957434,"02001","","19100303 B02","R","2017-03-29","","3",0,0,"","2017-04-25",5,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"873",4158,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957430,"01006","","19100303 F03","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"874",4159,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957432,"01008","","19100334 A02 I","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"875",4160,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957437,"01005","","19100303 B07 I","S","2017-03-29","","3",0,0,"","2017-04-25",2,4,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"876",4161,342082716,1895,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-01","2019-11-23","2017-02-01","2017-04-27","2019-11-24 00:23:19 EST",2017,3957439,"01001","","19100036 G02","S","2017-03-29","","3",0,0,"","2017-04-25",3,6,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"877",4162,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957562,"01008","","19100305 G01 IV B","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"878",4163,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957560,"01010","","19100334 A02 I","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",2,4,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"879",4164,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957563,"01007","","19100305 G01 IV A","S","2017-03-29","","3",0,0,"","2017-04-25",2,4,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"880",4165,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957561,"01009","","19100305 G02 III","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",2,4,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"881",4166,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957559,"02001","","19100303 B02","R","2017-03-29","","3",0,0,"","2017-04-25",5,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"882",4167,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957558,"01006","","19100305 B02 I","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"883",4168,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957556,"01003","","19100165 E","S","2017-03-29","","3",0,0,"","2017-04-25",1,2,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"884",4169,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957554,"01005","","19100304 G05","S","2017-03-29","2017-04-12","2",0,0,"","2017-04-25",3,4,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"885",4170,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957557,"01001","","19100036 G02","S","2017-03-29","","3",0,0,"","2017-04-25",4,4,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"886",4171,342083243,1896,936200,NA,"U.S. DEPARTMENT OF JUSTICE","13777 AIR EXPRESSWAY BLVD.","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"USP VICTORVILLEP.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",800,"2017-02-02","2019-11-23","2017-02-02","2017-06-22","2019-11-24 00:23:19 EST",2017,3957555,"01004","","19100303 B07 I","S","2017-03-29","","3",0,0,"","2017-04-25",1,2,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:49 EST"
"887",4182,342116266,1903,950625,NA,"CA CORRECTIONS AND REHABILITATION","24863 WEST JAYNE AVENUE","COALINGA","CA",93210,"C",NA,"N","H",NA,922140,"B","B","I","A","","",NA,"","","",NA,"24863 WEST JAYNE AVENUE","COALINGA","CA",93210,"HOST_EST_KEY_VALUE",1100,"2017-02-17","2019-11-23","2017-07-27","2019-08-27","2019-11-24 00:23:19 EST",2019,3964187,"01001","","3362(G)","O","2017-07-28","2017-09-01","2",650,800,"2017-08-10","2019-07-15",1,15,"C",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:50 EST"
"888",4186,342131208,1907,950624,NA,"CA DEPT OF CORRECTIONS","7650 SOUTH NEWCASTLE RD.","STOCKTON","CA",95209,"C",NA,"N","S",NA,922140,"B","B","I","B","","",NA,"","","",NA,"7650 SOUTH NEWCASTLE RD.","STOCKTON","CA",95209,"HOST_EST_KEY_VALUE",10,"2017-02-24","2019-11-23","2017-07-28","2017-07-28","2019-11-24 00:23:19 EST",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",4187,342132560,1908,950614,NA,"COUNTY OF ALAMEDA/ALAMEDA COUNTY SHERIFF'S OFFICE","5325 BRODER BLVD","DUBLIN","CA",94568,"B",NA,"N","S",NA,922140,"M","B","I","A","","",NA,"","","",NA,"125 12TH ST., SUITE 300","OAKLAND","CA",94607,"HOST_EST_KEY_VALUE",400,"2017-02-23","2019-11-23","2017-08-22","2018-09-06","2019-11-24 00:23:19 EST",2018,3967585,"02001","X","3328(B)","S","2017-08-22","","3",0,9000,"2017-09-14","2018-07-02",1,99,"",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:50 EST"
"890",4188,342132560,1908,950614,NA,"COUNTY OF ALAMEDA/ALAMEDA COUNTY SHERIFF'S OFFICE","5325 BRODER BLVD","DUBLIN","CA",94568,"B",NA,"N","S",NA,922140,"M","B","I","A","","",NA,"","","",NA,"125 12TH ST., SUITE 300","OAKLAND","CA",94607,"HOST_EST_KEY_VALUE",400,"2017-02-23","2019-11-23","2017-08-22","2018-09-06","2019-11-24 00:23:19 EST",2018,3967586,"01001","","3203(A)(4)","S","2017-08-22","","3",8435,22500,"2017-09-14","2018-07-02",1,99,"",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:50 EST"
"891",4195,342155694,1914,950625,NA,"CA PRISON INDUSTRY AUTHORITY","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","S",NA,922140,"A","B","I","B","","",NA,"","","",NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",71,"2017-03-07","2019-11-23","2017-08-01","2019-05-08","2019-11-24 00:23:19 EST",2019,3972023,"01001","","3314(D)","S","2017-08-01","","3",18000,18000,"2017-08-21","2019-03-12",1,1,"A",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"892",4196,342155694,1914,950625,NA,"CA PRISON INDUSTRY AUTHORITY","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","S",NA,922140,"A","B","I","B","","",NA,"","","",NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",71,"2017-03-07","2019-11-23","2017-08-01","2019-05-08","2019-11-24 00:23:19 EST",2019,3972024,"02001","","3314(L)(1)","O","2017-08-01","","3",0,6750,"2017-08-21","2019-03-12",1,1,"A",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"893",4199,342175866,1917,950625,NA,"CA CORRECTIONS CORCORAN","P.O. BOX 8800","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A","","",NA,"","","",NA,"P.O. BOX 8800","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",2500,"2017-03-15","2019-11-23","2017-04-05","2017-06-11","2019-11-24 00:23:19 EST",2017,3976101,"01001","","3362(A)","O","2017-04-14","2017-05-10","2",400,400,"","2017-05-08",1,50,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"894",4200,342175866,1917,950625,NA,"CA CORRECTIONS CORCORAN","P.O. BOX 8800","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A","","",NA,"","","",NA,"P.O. BOX 8800","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",2500,"2017-03-15","2019-11-23","2017-04-05","2017-06-11","2019-11-24 00:23:19 EST",2017,3976102,"01002","","5142(B)(1)","O","2017-04-14","2017-05-10","2",300,300,"","2017-05-08",1,50,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"895",4201,342176047,1918,950625,NA,"CA CORRECTIONS CORCORAN SATF","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A","","",NA,"","","",NA,"P.O. BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",2060,"2017-03-16","2019-11-23","2017-06-06","2017-12-15","2019-11-24 00:23:19 EST",2017,3976127,"01001","","3203(A)(4)","O","2017-06-16","2017-07-21","2",375,375,"","2017-07-11",1,4,"C",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"896",4202,342176047,1918,950625,NA,"CA CORRECTIONS CORCORAN SATF","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A","","",NA,"","","",NA,"P.O. BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",2060,"2017-03-16","2019-11-23","2017-06-06","2017-12-15","2019-11-24 00:23:19 EST",2017,3976126,"01002","","3362(G)","O","2017-06-16","2017-07-21","2",375,375,"","2017-07-11",1,4,"C",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"897",4203,342176336,1919,950625,NA,"CA CORRECTIONS PLEASANT VALLEY STATE PRISON","24863 W JAYNE AVE","COALINGA","CA",93210,"C",NA,"N","H",NA,922140,"B","B","I","B","","",NA,"","","",NA,"P.O. BOX 8500","COALINGA","CA",93210,"HOST_EST_KEY_VALUE",1300,"2017-03-15","2019-11-23","2017-09-06","2017-09-06","2019-11-24 00:23:19 EST",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",4204,342178027,1920,950625,NA,"CORCORAN STATE PRISON","4001 KING AVENUE","CORCORAN","CA",93212,"C",NA,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",1000,"2017-03-16","2019-11-23","2017-07-19","2017-12-15","2019-11-24 00:23:19 EST",2017,3976563,"01001","","3203(A)(4)","O","2017-07-28","","3",225,225,"","2017-08-18",1,1,"C",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"899",4205,342178027,1920,950625,NA,"CORCORAN STATE PRISON","4001 KING AVENUE","CORCORAN","CA",93212,"C",NA,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",1000,"2017-03-16","2019-11-23","2017-07-19","2017-12-15","2019-11-24 00:23:19 EST",2017,3976562,"01002","","3221(D)(2)","O","2017-07-28","","3",225,225,"","2017-08-18",1,1,"C",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"900",4206,342178027,1920,950625,NA,"CORCORAN STATE PRISON","4001 KING AVENUE","CORCORAN","CA",93212,"C",NA,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",1000,"2017-03-16","2019-11-23","2017-07-19","2017-12-15","2019-11-24 00:23:19 EST",2017,3976564,"01003","","6184(B)","O","2017-07-28","","3",225,225,"","2017-08-18",1,1,"C",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"901",4208,342189123,1922,950625,NA,"CA CORRECTIONS VALLEY STATE PRISON","21633 AVENUE 24","CHOWCHILLA","CA",93610,"C",NA,"N","S",NA,922140,"A","B","I","B","","",NA,"","","",NA,"P.O. BOX 99","CHOWCHILLA","CA",93610,"HOST_EST_KEY_VALUE",900,"2017-03-21","2019-11-23","2017-08-22","2018-03-05","2019-11-24 00:23:19 EST",2018,3979019,"01001","X","3203(A)(7)","O","2017-08-25","2017-09-29","",0,1000,"2017-09-01","2018-03-05",1,4,"A",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"902",4209,342192143,1923,950625,NA,"CA CORRECTIONS VALLEY STATE PRISON INMATE WARD LABOR","21633 AVENUE 24","CHOWCHILLA","CA",93610,"C",NA,"N","S",NA,922140,"G","B","I","B","","",NA,"","","",NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE",700,"2017-03-21","2019-11-23","2017-08-22","2018-05-07","2019-11-24 00:23:19 EST",2018,3979649,"01001","","3203(A)(7)","O","2017-08-25","2017-09-29","2",600,935,"2017-09-11","2018-01-26",1,4,"A",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:51 EST"
"903",4219,342206125,1929,950624,NA,"CA CORRECTIONS AND REHABILITATION","23500 KASSON RD","TRACY","CA",95376,"C",NA,"N","S",NA,922140,"A","B","I","A","","",NA,"","","",NA,"23500 KASSON RD.","TRACY","CA",95376,"HOST_EST_KEY_VALUE",1300,"2017-03-29","2019-11-23","2017-08-03","2017-08-03","2019-11-24 00:23:20 EST",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",4222,342233830,1932,950623,NA,"HUMBOLDT SHERIFFS OFFICE WORK DETAIL PROGRAM","2240 WATSON DR.","EUREKA","CA",95501,"B",NA,"N","S",NA,922140,"A","B","I","B","","",NA,"","","",NA,"826 4TH STREET","EUREKA","CA",95501,"HOST_EST_KEY_VALUE",110,"2017-04-05","2019-11-23","2017-07-06","2019-05-21","2019-11-24 00:23:20 EST",2019,3988224,"02001","","4000(C)","S","2017-07-06","","3",10800,22500,"2017-07-06","2019-05-01",1,1,"",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:52 EST"
"905",4223,342233830,1932,950623,NA,"HUMBOLDT SHERIFFS OFFICE WORK DETAIL PROGRAM","2240 WATSON DR.","EUREKA","CA",95501,"B",NA,"N","S",NA,922140,"A","B","I","B","","",NA,"","","",NA,"826 4TH STREET","EUREKA","CA",95501,"HOST_EST_KEY_VALUE",110,"2017-04-05","2019-11-23","2017-07-06","2019-05-21","2019-11-24 00:23:20 EST",2019,3988223,"01001","X","3203(A)","O","2017-07-06","","3",0,750,"2017-07-06","2019-05-01",1,20,"",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:32:52 EST"
